n,our_time,sdpa_time,mosek_time,our_mem,sdpa_mem,mosek_mem,our_res,sdpa_res,mosek_res
30.0,0.001152369,0.323404204,0.071453104,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001150491,0.331123467,0.097048755,121264.0,4.98328e6,3.884096e6,1.0,1.0,1.0
30.0,0.000959166,0.334323613,0.071063698,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001216269,0.317366329,0.08549061,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001162554,0.37405646,0.077405873,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001827378,0.314610831,0.079199377,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001126624,0.354959286,0.073571374,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001160913,0.330350098,0.089932232,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.00112703,0.304106869,0.069945387,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001157516,0.33427213,0.067241752,121264.0,4.984416e6,3.883072e6,1.0,1.0,1.0
30.0,0.009971861,0.339264835,0.075234674,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001180561,0.306116048,0.077418046,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001176694,0.395925671,0.087450994,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001169631,0.343869012,0.092675143,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001121103,0.320932248,0.082585471,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001171146,0.338389792,0.081444498,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001199887,0.293592058,0.095434818,121264.0,4.98328e6,3.88416e6,1.0,1.0,1.0
30.0,0.001110591,0.316450017,0.065568964,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001143856,0.335351718,0.071674905,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001173904,0.319786197,0.069511736,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001150433,0.368511992,0.079792234,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001129102,0.326509957,0.068474801,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001189668,0.304075822,0.055582347,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.000981464,0.203596365,0.04757062,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.000971876,0.360725451,0.070551519,121264.0,4.984352e6,3.883072e6,1.0,1.0,1.0
30.0,0.001103475,0.338058252,0.078121883,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001157188,0.312190338,0.077248838,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001201431,0.328941721,0.080999448,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001179351,0.313380898,0.054101534,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001003786,0.297400581,0.075550041,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001130605,0.327417041,0.079037873,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.009996399,0.334223323,0.095076766,121264.0,4.98328e6,3.88416e6,1.0,1.0,1.0
30.0,0.001022727,0.296252264,0.050433213,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001106819,0.280502979,0.052076679,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.00107348,0.337997855,0.073542827,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.00117344,0.35163854,0.082243653,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001189228,0.336645665,0.075254046,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001157765,0.253315752,0.057642866,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.000928848,0.258440772,0.056657533,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.000946848,0.348108693,0.071519353,121264.0,4.984352e6,3.883072e6,1.0,1.0,1.0
30.0,0.001150185,0.322303478,0.07624059,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001193033,0.336611558,0.083502456,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001169311,0.331905455,0.091277279,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001023886,0.340685453,0.068174862,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001156618,0.345477371,0.096730693,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.00095848,0.323699915,0.086796881,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001176445,0.304852036,0.093785625,121264.0,4.98328e6,3.88416e6,1.0,1.0,1.0
30.0,0.00099574,0.343412663,0.071634584,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001151764,0.232811442,0.068826706,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001193746,0.33120363,0.07978773,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001141459,0.296014083,0.079267341,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001180284,0.317411989,0.075615076,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.00115148,0.293273563,0.074520865,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001173236,0.303172885,0.073130149,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001125815,0.376021029,0.085906922,121264.0,4.984352e6,3.883072e6,1.0,1.0,1.0
30.0,0.001202399,0.336715433,0.072143597,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001138921,0.340002403,0.092129701,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.000968541,0.327459181,0.073510217,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001183938,0.331112065,0.077455051,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.00117032,0.297154863,0.077730977,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001164969,0.291330133,0.080176937,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001526787,0.308566731,0.070918696,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001104299,0.389947711,0.076789255,121264.0,4.984432e6,3.883072e6,1.0,1.0,1.0
30.0,0.001098752,0.340560409,0.084600404,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001281863,0.331048952,0.071184943,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001122322,0.338529144,0.087149699,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001586193,0.325384091,0.08377229,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001178311,0.298502964,0.075552749,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001171276,0.315723352,0.069475791,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001131215,0.309986215,0.096070408,121264.0,4.98328e6,3.884096e6,1.0,1.0,1.0
30.0,0.001141382,0.328211776,0.080255999,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001222104,0.363768438,0.060029803,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.000992068,0.287930876,0.073695173,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001150684,0.361826474,0.068222337,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001193706,0.317145139,0.072605582,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001145229,0.309312454,0.080304605,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001138896,0.285167294,0.070922691,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001119049,0.30661379,0.053694897,121264.0,4.984416e6,3.883072e6,1.0,1.0,1.0
30.0,0.000976596,0.254911489,0.051966074,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.000990777,0.274702619,0.065430327,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001124047,0.297813056,0.07259919,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001184734,0.322924626,0.052875464,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001035246,0.307393604,0.08174034,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.006421044,0.279859098,0.070407655,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001201187,0.298482698,0.095015864,121264.0,4.98328e6,3.884096e6,1.0,1.0,1.0
30.0,0.000939978,0.391343549,0.07758403,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001196074,0.333808005,0.073613843,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001169089,0.318485546,0.07086125,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001139054,0.333039429,0.07004296,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001170704,0.335575562,0.077167548,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
30.0,0.001137892,0.330082451,0.07628906,121264.0,4.98328e6,3.883072e6,1.0,1.0,1.0
100.0,0.011011089,62.126913044,6.978416152,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.047317828,70.35710866,7.914061608,886752.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.01086122,70.356998613,6.957416442,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.012246742,65.536555476,6.705341203,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011539938,52.056372308,6.306323048,886608.0,5.3066392e7,4.0558664e7,1.0,1.0,1.0
100.0,0.011487483,57.922414591,7.577617954,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.013045322,55.070375924,6.487502948,886608.0,5.3066392e7,4.0558744e7,1.0,1.0,1.0
100.0,0.010669667,56.005443106,6.332632607,886608.0,5.3066248e7,4.0558744e7,1.0,1.0,1.0
100.0,0.012193543,70.61848589,8.97870791,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010615052,51.282738164,6.199675706,886608.0,5.3066392e7,4.0558664e7,1.0,1.0,1.0
100.0,0.01201271,60.543419703,9.473700152,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011090553,68.928243898,7.912820202,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011013845,51.421631176,6.569677783,886608.0,5.3066248e7,4.0558744e7,1.0,1.0,1.0
100.0,0.010852563,61.59698244,8.501619559,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.011281993,59.770861949,6.112519068,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012824259,67.030632661,6.144754639,886608.0,5.3066392e7,4.0558664e7,1.0,1.0,1.0
100.0,0.011474092,53.140286193,6.117796802,886608.0,5.3066392e7,4.0558744e7,1.0,1.0,1.0
100.0,0.011079642,62.412536667,8.712664378,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011139046,72.535547947,6.778122707,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.011430318,58.100372974,6.132166959,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010908144,59.68567909,11.898805121,886608.0,5.306644e7,4.0556744e7,1.0,2.0,2.0
100.0,0.010754695,71.776169874,6.763490339,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010849859,62.752481398,7.432434052,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.012067091,73.055632907,6.38380865,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011046706,70.751700439,7.316159788,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011168918,56.058157649,6.095688676,886608.0,5.3066392e7,4.0558664e7,1.0,1.0,1.0
100.0,0.011349211,57.710217802,5.728187689,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011295871,62.138577398,6.317487721,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.012233667,68.384542592,9.089945097,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011347238,62.923332326,6.260574056,886608.0,5.3066376e7,4.0558664e7,1.0,1.0,1.0
100.0,0.011294591,60.67812504,6.981498815,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011541933,57.382745762,6.249151925,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010893094,62.739415867,7.210462574,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011354674,60.324932704,6.671849185,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.01210204,52.888132321,7.009190004,886608.0,5.3066248e7,4.0558808e7,1.0,1.0,1.0
100.0,0.012621058,60.485336641,6.70458973,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011162483,57.758595108,7.238132374,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010820827,53.657458321,6.380687642,886608.0,5.3066392e7,4.0558744e7,1.0,1.0,1.0
100.0,0.011928763,66.771704006,7.054986724,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011181537,57.428277271,6.933461195,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.011101972,61.742618816,7.339981004,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012112074,75.734523464,6.285447111,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012147096,53.94370703,6.390423393,886608.0,5.3066392e7,4.0558744e7,1.0,1.0,1.0
100.0,0.012145985,58.297567953,6.399073242,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.012366083,60.196881941,7.162856806,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.010841062,60.419247188,7.750864472,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010991923,66.394797221,8.38727136,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011614213,71.640563288,7.149729354,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.01141568,73.472487429,6.872860074,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011150161,72.635541592,7.760469779,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.012031297,57.633920644,6.347742826,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.01112023,66.10698192,7.607367089,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012101812,68.903953987,6.928624508,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011007783,59.934179244,6.381380742,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011480988,60.063240448,6.541994396,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.01184531,61.076433018,8.365680211,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.011641338,73.310958025,6.367336535,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010594623,69.406010787,6.971836042,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010857836,51.190126011,6.495829328,886608.0,5.3066392e7,4.0558744e7,1.0,1.0,1.0
100.0,0.011250806,70.262628079,6.446678785,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.012208545,57.368867914,6.38986865,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011104613,68.772196025,7.177914868,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011604423,60.022953155,7.858733122,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012142604,51.374240516,6.158530029,886608.0,5.3066392e7,4.0558664e7,1.0,1.0,1.0
100.0,0.010875975,70.912365513,6.963694152,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011365392,61.59060624,6.950409636,886608.0,5.3066248e7,4.0558744e7,1.0,1.0,1.0
100.0,0.011112663,66.702567589,7.287660924,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011740344,68.564871602,6.126559761,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012637561,59.976611492,6.94806018,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012511338,66.380832682,6.929372875,886608.0,5.3066392e7,4.0558744e7,1.0,1.0,1.0
100.0,0.012327724,70.506344421,6.234236746,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.012219201,59.120027845,6.569435514,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.012183649,60.993470885,6.746378837,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010720948,45.011710268,6.584877198,886608.0,5.3066392e7,4.0558664e7,1.0,1.0,1.0
100.0,0.0111297,66.626903568,7.09061787,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011795514,53.461744805,6.209245313,886608.0,5.3066248e7,4.0558744e7,1.0,1.0,1.0
100.0,0.011010529,71.541280983,7.098914144,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.011755323,65.905652265,8.537920023,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011130961,73.293202669,6.279301718,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012061754,54.717621184,6.638632158,886608.0,5.3066392e7,4.0558744e7,1.0,1.0,1.0
100.0,0.012630965,57.937166405,6.577447718,886608.0,5.3066248e7,4.0558808e7,1.0,1.0,1.0
100.0,0.011546533,59.614598413,6.989096711,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.01258611,68.39234255,7.638763403,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012298156,59.983477123,7.773434777,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.012958691,50.562668731,6.267990129,886608.0,5.3066392e7,4.0558664e7,1.0,1.0,1.0
100.0,0.011954453,60.432679057,6.716006891,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.010962638,61.844595504,7.688615135,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.012760638,71.073629617,6.47122858,886608.0,5.3066296e7,4.0558808e7,1.0,2.0,1.0
100.0,0.012582745,57.745048776,6.813995736,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.010153891,51.901053645,6.517806985,886608.0,5.3066392e7,4.0558664e7,1.0,1.0,1.0
100.0,0.011463175,55.536620275,7.616770152,886608.0,5.306644e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011258795,70.683259969,6.292998403,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011091722,61.941476333,7.037873613,886608.0,5.3066248e7,4.0558808e7,1.0,1.0,1.0
100.0,0.010882199,70.050565598,8.033794239,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011972189,73.244586693,6.368419878,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011073947,60.681158769,6.426201279,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
100.0,0.051715282,68.32565586,6.384870896,886752.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.011657563,66.322486299,8.880999438,886608.0,5.3066296e7,4.0558744e7,1.0,2.0,1.0
100.0,0.012741837,59.851433819,6.997969133,886608.0,5.3066424e7,4.0558664e7,1.0,2.0,1.0
100.0,0.011105784,58.784707729,6.703547355,886608.0,5.306644e7,4.0558664e7,1.0,2.0,1.0
